市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
瑞穂町,0.710372292,0.612813908,0.451877192,0.567621546,0.245442124,0.555808541,0.768461749,0.381882574,0.310736025,0.82336795,0.776356668,0.920109389,0.771092446,0.510476348,0.910933224,0.653761347,0.607785031,0.609616994,0.510844676,0.535380512,0.555430884,0.337296859,0.52061248,0.5,0.504770322,0.858518517,0.81161338,0.919548303,0.077318516,0.679345645,0.594338194,0.548365071,0.328347969,0.263684868,0.558801186,0.444627893,0.71542724,0.711474914,0.272829326,0.13623443,0.114693852,0.332760083,0.35705408,0.393771585,0.676132721,0.358682674,0.35221749,0.965306114,0.377898736,0.713706222,0.360953186,0.368728993,0.061418619,0.508785856,0.288636762,0.773565921,0.94388356,0.908945493,0.890065047,0.328494709,0.374577043,0.617634366,0.382135681,0.783788755,0.392429542,0.48180438,0.376147746,0.883777499,0.263841379,0.616712653,0.357565983,0.524154452,0.481926631,0.688875657,0.35221749,0.662893908,0.597271604,0.286968274,0.741575365,0.50615674,0.329385214,0.364879553,0.451405862,0.692759658,0.556408009,0.274710864,0.662074347,0.981176693,0.15740586,0.170548908,0.305922072,0.636654988,0.456519483
日の出町,0.485709293,0.422957021,0.417494333,0.486779595,0.990729095,0.984089621,0.473101643,0.560379834,0.542522459,0.335320344,0.492626157,0.451360731,1,0.550544196,0.356075813,0.894398003,0.413056743,0.466583999,0.597133692,0.980101836,0.118941879,0.514444414,0.36267175,0.5,0.566186753,0.473194495,0.848302098,0.579619026,0.281950904,0.516227808,0.401733853,0.965792546,0.435325844,0.454187092,0.635811558,0.937996291,0.975000139,0.586290872,0.355584167,0.35234089,0.331389813,0.274561533,0.346647069,0.366402141,0.388493247,0.358682674,0.438188562,0.557871574,0.377898736,0.365826365,0.268320566,0.578446142,0.307072166,0.387701002,0.437394509,0.552727732,0.659981794,0.908945493,0.381056416,0.124054538,0.418446289,0.355806133,0.669159642,0.51315815,0.425987138,0.633971461,0.835307508,0.416484556,0.250702052,0.353193366,0.361966282,0.93950123,0.65044761,0.756943353,0.438188562,0.659186607,0.990311054,0.634434994,0.420900492,0.329543007,0.24054174,0.475093804,0.447955355,0.439549811,0.942014822,0.383560807,0.347291069,0.981176693,0.195445127,0.232995779,0.301823988,0.769043293,0.935553343
檜原村,0.124484204,0.016415642,0.09373479,0.497000991,0.245442124,0.368954526,0.057439465,0.900499768,0.942355475,0.335320344,0.600443752,0.100079492,0.208895445,0.070383119,0.134954337,0.174850547,0.075262044,0.612363052,0.240534055,0.357725563,0.118941879,0.337296859,0.152246055,0.5,0.461810538,0.099039284,0.209429956,0.341435545,0.082100864,0.485677343,0.25496642,0.809715558,0.355344832,0.213552704,0.343925211,0.35872416,0.975000139,0.645846742,0.15298845,0.064595147,0.048427298,0.950935411,0.346647069,0.321824328,0.372938847,0.485419104,0.35221749,0.198567459,0.377898736,0.357095568,0.419179404,0.882317994,0.223725427,0.650928946,0.288636762,0.168045304,0.34945795,0.364725549,0.381056416,0.299288971,0.396511666,0.631562018,0.750242064,0.38325546,0.708595278,0.312693398,1,0.346271619,0.502539146,0.353193366,0.491631884,0.325352054,0.258473399,0.590359558,0.35221749,0.386466612,0.076453896,0.643155422,0.282999338,0.272545339,0.315095992,0.17409698,0.137409722,0.567437503,0.559835625,0.838150306,0.347291069,0.338149231,0.020178464,0.173378251,0.55154424,0.962533893,0.935553343
奥多摩町,0.210881401,0.016415642,0.912886549,0.69399517,0.5650742,0.514197432,0.258617322,0.895207329,0.88371481,0.335320344,0.65908139,0.947739071,0.208895445,0.230942215,0.316386861,0.720705868,0.260844437,0.936804183,0.240534055,0.458718742,0.753848109,0.598843165,0.152246055,0.5,0.411871408,0.14159631,0.392434964,0.340321699,0.230206996,0.371009269,0.190874779,0.642435139,0.442248804,0.013024047,0.343925211,0.35872416,0.975000139,0.508647361,0.188069527,0.158476266,0.134608622,0.949538698,0.346647069,0.330892742,0.398170102,0.696356265,0.521316956,0.561423401,0.377898736,0.347182184,0.091387361,0.47825758,0.451832292,0.477198503,0.410932794,0.245600034,0.34945795,0.364725549,0.381056416,0.357700448,0.330707796,0.604729769,0.722116255,0.498002836,0.714887585,0.370816194,1,0.114107904,0.670430542,0.353193366,0.502983619,0.507906815,0.344130472,0.532831658,0.521316956,0.532756045,0.251138096,0.653057033,0.288183046,0.266832316,0.331346387,0.412773515,0.315267676,0.573720635,0.75863736,0.766590388,0.347291069,0.703371739,0.294738792,0.325667564,0.601304839,0.962533893,0.935553343
大島町,0.397911265,0.41604824,0.420604768,0.90306918,0.245442124,0.891164814,0.404210424,0.713844131,0.61039832,0.335320344,0.276990969,0.62832714,0.465532651,0.732158131,0.360638713,0.365384952,0.411897087,0.960891892,0.499879246,0.298472731,0.433194517,0.337296859,0.379499444,0.5,0.114641749,0.126900615,0.527566287,0.422803301,0.48293831,0.525250942,0.480661248,0.777350236,0.422386505,0.654715748,0.448649101,0.600156137,0.457141607,0.90603721,0.298919132,0.469458329,0.451193239,0.819043882,0.346647069,0.485960116,0.394444933,0.358682674,0.35221749,0.450769777,0.865188241,0.385459001,0.471860268,0.834183653,0.636072452,0.414023797,0.67519235,0.372016555,0.34945795,0.364725549,0.381056416,0.299288971,0.462315536,0.607388579,0.429155834,0.610585168,0.559397998,0.511449173,0.772253974,0.643672026,0.733207325,0.353193366,0.412380942,0.325352054,0.258473399,0.146422729,0.35221749,0.526447441,0.416117619,0.614825673,0.39103437,0.312767085,0.865750028,0.459396265,0.499712961,0.737547943,0.46728999,0.494533161,0.347291069,0.614152181,0.502583166,0.511197164,0.65005612,0.340599822,0.541736981
利島村,0.751753596,0.577641933,0.912886549,0.653109585,0.245442124,0.391329026,0.057439465,0.267857613,0.286316579,0.335320344,0.2940148,0.571671014,0.208895445,0.070383119,0.587842883,0.174850547,0.203909892,0.681106931,0.240534055,0.294291323,0.118941879,0.337296859,0.152246055,0.5,0,0,0.426595462,0.324443187,0.147297099,0.99547035,0.992745089,0.965792546,0.908453645,0.153394107,0.343925211,0.35872416,0.319905642,0.966986274,0.140040106,0.113726249,0.087235007,0.950935411,0.346647069,0.321824328,0.302474787,0.900747023,0.35221749,0.532736324,0.865188241,0.462767093,0.07168832,0.169189223,0.285138814,0.461404826,0.288636762,0.025490811,0.34945795,0.364725549,0.381056416,0.503729142,0.528119406,0.430150111,0.106098541,0.649555975,0.596734099,0.997997729,0.880558271,0.345073294,0.955115952,0.353193366,0.351917232,0.325352054,0.258473399,0.143573985,0.35221749,0.888035842,0.2058496,0.537609391,0.396837439,0.843965631,1,0.17409698,0.137409722,0.998904119,0.942014822,0.913651628,0.347291069,0.338149231,0.983147564,1,0.289928253,0.188571494,0.271017917
新島村,0.297051436,0.403576544,0.455278166,0.969043646,0.245442124,0.653483099,0.195954251,0.702222068,0.689804013,0.335320344,0.167281838,0.380435539,0.208895445,0.501263276,0.414142134,0.174850547,0.155215214,0.960891892,0.240534055,0.047588205,0.434284249,0.337296859,0.152246055,0.5,0.300811746,0.060700188,0.454906004,0.517544271,0.260417906,0.535567897,0.418364175,0.940221786,0.334705225,0.373975629,0.343925211,0.35872416,0.319905642,0.966986274,0.374677412,0.264353573,0.250954982,0.950935411,0.346647069,0.321824328,0.282771704,0.852083923,0.35221749,0.514167844,0.865188241,0.297341445,0.471860268,0.977636051,0.315845507,0.719368211,0.288636762,0.23303062,0.34945795,0.364725549,0.381056416,0.562140619,0.593923276,0.941134898,0.56721263,0.608420123,0.516769754,0.526060207,0.59104063,0.307384966,0.775545155,0.353193366,0.351917232,0.325352054,0.258473399,0.146923879,0.35221749,0.456118016,0.338480196,0.702838583,0.403146061,0.283885806,0.813777562,0.335131751,0.354791665,0.35321548,0.779203057,0.579153052,0.347291069,0.338149231,0.768149174,0.611564529,0.289928253,0.492628151,0.935553343
神津島村,0.446296724,0.68297841,0.493732,0.969043646,0.245442124,0.286625889,0.168088687,0.446943337,0.489915834,0.336855562,0.244834845,0.095276819,0.208895445,0.611355718,0.353361388,0.174850547,0.115162349,0.342503936,0.240534055,0.265021461,0.118941879,0.337296859,0.152246055,0.5,0.344248858,0.116839579,0.338173329,0.419373467,0.083442664,0.783028018,0.757247094,0.965792546,0.527941574,0.434134226,0.343925211,0.35872416,0.319905642,0.966986274,0.389029384,0.073414806,0.048427298,0.950935411,0.346647069,0.321824328,0.380127045,0.615010086,0.35221749,0.424327382,0.865188241,0.29302827,0.296257388,0.650926663,0.07019196,0.450875709,0.288636762,0.257916615,0.34945795,0.364725549,0.381056416,0.386906187,0.593923276,0.984725133,0.508762309,0.610585168,0.6588573,0.425494609,0.637267058,0.690128469,0.782844781,0.353193366,0.550173593,0.325352054,0.258473399,0.149765073,0.35221749,0.48007994,0.244668311,0.707146635,0.346303347,0.292099158,0.973618172,0.298103445,0.246100694,0.484817336,0.655808876,0.637219447,0.347291069,0.338149231,0.12875449,0.519872121,0.56972371,0.898037027,0.935553343
三宅村,0.426798672,0.016415642,0.650112454,0.969043646,0.245442124,0.412358098,0.137282951,0.675004552,0.708189419,0.335320344,0.138908787,0.395909268,0.208895445,0.070383119,0.02812401,0.174850547,0.617022504,0.597156569,0.240534055,0.10453501,0.430837655,0.337296859,0.152246055,0.5,0,0.057900826,0.304302848,0.356719482,0.248274566,0.99547035,0.772010988,0.657692222,0.430556796,0.514345689,0.343925211,0.35872416,0.742651851,0.897301719,0.136329153,0.163932844,0.152757982,0.950935411,0.346647069,0.321824328,0.270579196,0.706459859,0.35221749,0.431419419,0.865188241,0.790384063,0.296257388,0.513238097,0.561499054,0.974699316,0.288636762,0.187328037,0.34945795,0.364725549,0.381056416,0.445317664,0.550054029,0.817745671,0.290256856,0.632235616,0.469319541,0.485895038,0.778421242,0.310330981,0.657291215,0.353193366,0.893314918,0.325352054,0.258473399,0.145784771,0.35221749,0.600890585,0.661969456,0.210381494,0.322906443,0.29022123,0.861203628,0.351223693,0.30044618,0.543339791,0.792913521,0.477115716,0.347291069,0.338149231,0.850594101,0.651132043,0.772733247,0.898037027,0.935553343
御蔵島村,0.853824956,0.940038893,0.912886549,0.969043646,0.245442124,0.384223118,0.057439465,0.177567694,0.103822297,0.335320344,0.163498765,0.046279108,0.208895445,0.070383119,0.037533239,0.174850547,0.275073028,0.490666041,0.240534055,0.047588205,0.118941879,0.337296859,0.152246055,0.5,0.0169771,0,0.343380357,0.324443187,0.119908284,0.99547035,0.992745089,0.247044857,0.90162806,0.243632002,0.343925211,0.35872416,0.319905642,0.775994853,0.151192974,0.165612892,0.139681961,0.950935411,0.346647069,0.321824328,0.416206591,0.358682674,0.35221749,0.468738819,0.377898736,0.460663952,0.07168832,0.169189223,0.197405404,0.482463062,0.288636762,0.027556818,0.34945795,0.364725549,0.381056416,0.503729142,0.528119406,0.579863485,0.054553835,0.64739093,0.375384801,0.935210689,0.870919923,0.356148722,0.93175715,0.353193366,0.351917232,0.325352054,0.258473399,0.143573985,0.35221749,0.936178999,0.639325207,0.539710035,0.279452917,0.274981562,1,0.17409698,0.137409722,0.629912887,0.942014822,0.544834126,0.347291069,0.338149231,0.503759558,0.425338461,0.32729503,0.188571494,0.271017917
八丈町,0.382880728,0.410485325,0.539266618,0.933733369,0.245442124,0.461490043,0.445385497,0.67605512,0.622721359,0.336068154,0.449120812,0.681243997,0.442318649,0.37697773,0.578439197,0.405066998,0.43655587,0.641054805,0.486671852,0.429727153,0.457826997,0.337296859,0.387729535,0.5,0.135125245,0.161340315,0.464915562,0.423112115,0.300088312,0.811658706,0.678644425,0.818582302,0.406875803,0.544424987,0.343925211,0.35872416,0.487938488,0.966986274,0.683375112,0.346960868,0.380214807,0.950935411,0.346647069,0.416156568,0.332321421,0.614936506,0.35221749,0.472624079,0.865188241,0.646631135,0.603562429,0.635040074,0.438672281,0.44561115,0.482450942,0.230178556,0.34945795,0.364725549,0.381056416,0.416111926,0.506184783,0.984725133,0.337228733,0.610585168,0.494299051,0.445897824,0.753869153,0.599396536,0.518598323,0.353193366,0.354035338,0.409810989,0.359027354,0.14581908,0.35221749,0.442905673,0.124977285,0.353963703,0.424614971,0.349749954,0.903960411,0.413931016,0.398268054,0.998904119,0.477572838,0.494462798,0.347291069,0.338149231,0.303652281,0.345176032,0.997944417,0.188571494,0.271017917
青ヶ島村,0.966042874,0.929630859,0.912886549,0.969043646,0.245442124,0.355291921,0.057439465,0.041805802,0.009062382,0.335320344,0.297797873,0.046279108,0.208895445,0.070383119,0.02812401,0.174850547,0.594005376,0.59391211,0.240534055,0.047588205,0.118941879,0.337296859,0.152246055,0.5,0,0,0.455278665,0.324443187,0.322970763,0.99547035,0.992745089,0.247044857,0.98618575,0.103261943,0.343925211,0.35872416,0.975000139,0.966986274,0.025690852,0.098835158,0.143991071,0.950935411,0.346647069,0.321824328,0.256793988,0.713337843,0.35221749,0.198567459,0.377898736,0.831898077,0.07168832,0.169189223,0.140378688,0.974699316,0.288636762,0.022047466,0.34945795,0.364725549,0.381056416,0.503729142,0.593923276,0.984725133,0,0.690691827,0.448143749,0.891502656,0.163230435,0.590729922,0.955115952,0.353193366,0.351917232,0.325352054,0.258473399,0.143573985,0.35221749,1,0.338480196,0.168916781,0.371086618,0.356907096,1,0.17409698,0.137409722,0.691423903,0.600967018,0.997462292,0.347291069,0.338149231,0.983147564,0.744116192,0.289928253,0.188571494,0.271017917
小笠原村,1,0.720393496,0.912886549,0.79620913,0.320059076,0.717917843,0.201943933,0.039564351,0,0.335320344,0.712044419,0.046279108,0.330851142,0.091638833,0.504689773,0.269259486,0.535119205,0.960891892,0.240534055,0.163318809,0.301333333,0.466014567,0.152246055,0.5,0.034889838,0.067394316,0.594138679,0.341599919,0.55714487,0.99547035,0.992745089,0.247044857,0.736231049,0.55445142,0.343925211,0.35872416,0.319905642,0.966986274,0.404655938,0.61361234,0.613363916,0.950935411,0.346647069,0.321824328,0.446081427,0.358682674,0.47119217,0.721981795,0.865188241,0.451992212,0.603562429,0.557304154,0.636072452,0.529844092,0.288636762,0.258162568,0.34945795,0.364725549,0.381056416,0.53293488,0.659727146,0.520815347,0,0.649555975,0.261421791,0.92129387,0.034385755,0.783986578,0.26968108,0.353193366,0.351917232,0.325352054,0.258473399,0.145236616,0.47119217,1,0.441996759,0.548371476,0.280938727,0.268284412,1,0.373910225,0.30044618,0.998904119,0.083396984,0.34125486,0.347291069,0.338149231,0.797170036,0.158475199,0.289928253,0.188571494,0.271017917
横浜市,0.758379148,0.550006809,0.467936967,0.556470932,0.855264163,0.695251463,0.9275787,0.345680729,0.278469495,0.435433411,0.594769141,0.604907541,0.960138288,0.448933105,0.826070008,0.894398003,0.635440553,0.871847936,0.728415874,0.682951112,0.743926078,0.356003122,0.905822844,0.5,0.30984431,0.758818708,0.718411646,0.919548303,0.559058017,0.577461145,0.48226242,0.340144254,0.654179435,0.303790599,0.940437472,0.937996291,0.580850519,0.362772116,0.550483496,0.930740408,0.922385937,0.439136734,0.933590341,0.76267484,0.526324113,0.358682674,0.360039943,0.728386925,0.865188241,0.750766002,0.30832677,0.288394433,0.719419191,0.256087031,1,0.7864624,0.94388356,0.908945493,0.890065047,0.617631523,0.679468307,0.42170353,0.248188443,0.420061222,0.204582719,0.997997729,0.263427699,0.412687291,0.228803175,0.867900164,0.364929618,0.93950123,0.638178372,0.577987178,0.360039943,0.815081957,0.723432415,0.249952505,0.975789324,0.366040978,0.227690956,0.752274609,0.685106284,0.350755099,0.63524318,0.260762556,0.932324004,0.981176693,0.527926183,0.416454878,0.292477812,0.588851519,0.372533928
川崎市,0.879115634,0.535292003,0.481419025,0.578772159,0.612271021,0.949237888,0.912794524,0.207040684,0.18467276,0.347962403,0.379133953,0.642826256,0.79570373,0.648813988,0.694815819,0.894398003,0.601962642,0.802775403,0.668197205,0.958956232,0.876092269,0.352745544,0.905822844,0.5,0.219186094,0.730346393,0.7332295,0.919548303,0.583441,0.51266106,0.408636773,0.339314132,0.654873456,0.313817032,0.940437472,0.937996291,0.887686609,0.343962925,0.608143629,0.865254156,0.845826676,0.72833069,0.933590341,0.549370384,0.427450568,0.400989589,0.436335135,0.511656558,0.865188241,0.904223861,0.483623956,0.323630452,0.482538985,0.208706001,0.686277662,0.7585709,0.94388356,0.908945493,0.890065047,0.591346358,0.598310201,0.503931495,0.062667324,0.376760325,0.200158205,0.942863615,0.216815094,0.267778841,0.2302631,0.925564387,0.402580025,0.93950123,0.720685501,0.399752331,0.436335135,0.84924926,0.8172443,0.09667689,0.975789324,0.327730972,0.201689831,0.709021376,0.731955255,0.631243938,0.717505966,0.258121894,0.932324004,0.981176693,0.628495128,0.52091938,0.293940379,0.605985196,0.360411849
相模原市,0.79305918,0.539509051,0.520261435,0.559258585,0.485705983,0.670872073,0.70883251,0.311305006,0.258271043,0.642923373,0.492626157,0.501674763,0.637293436,0.937933984,0.578416203,0.576102077,0.481231979,0.653823031,0.755673872,0.676414791,0.861964026,0.367038722,0.905822844,0.5,0.335584412,0.718361243,0.564614846,0.689421304,0.331829312,0.568095753,0.500137816,0.464073562,0.735594617,0.283737734,0.940437472,0.937996291,0.477169786,0.519045409,0.774160376,0.449278361,0.434940539,0.408757042,0.754079904,0.933822584,0.598278023,0.358682674,0.363498737,0.965306114,0.384751453,0.634814043,0.570240195,0.334055622,0.188632063,0.403494679,0.386259033,0.773647344,0.730281628,0.80573912,0.890065047,0.623472671,0.73869179,0.545234978,0.25752618,0.342119608,0.238098405,0.808201091,0.226492657,0.441866388,0.24997209,0.75214416,0.396910333,0.93950123,0.67122344,0.430679387,0.363498737,0.762904876,0.768720911,0.365766761,0.540769644,0.339654615,0.363721967,0.715549055,0.789129869,0.424632363,0.65238126,0.272207547,0.932324004,0.981176693,0.331453684,0.295812147,0.30341903,0.487743706,0.342380789
横須賀市,0.616516617,0.475535535,0.531603732,0.622445397,0.653551166,0.670389054,0.631150167,0.555374007,0.428045683,0.335487292,0.785814352,0.45260053,0.572712431,0.300665686,0.45642975,0.894398003,0.516925218,0.569157203,0.579101916,0.737881825,0.677350055,0.361849903,0.647805264,0.5,0.402585879,0.662905081,0.460717586,0.919548303,0.495346204,0.418647684,0.236829073,0.39360809,0.613311224,0.343896331,0.940437472,0.937996291,0.634004678,0.467414141,0.633673927,0.669440742,0.665430882,0.382083831,0.933590341,0.619126701,0.650595182,0.358682674,0.361677216,0.52789727,0.865188241,0.469187718,0.396926281,0.270723765,0.267592132,0.414023797,0.516422062,0.757816881,0.94388356,0.908945493,0.890065047,0.270083232,0.484250159,0.355627766,0.459263835,0.415731132,0.310842316,0.647485176,0.39505855,0.474269327,0.278440631,0.925564387,0.379443067,0.798982132,0.800502662,0.410769791,0.361677216,0.736039502,0.778425589,0.531196391,0.761120608,0.344867213,0.445664178,0.592281278,0.550741586,0.69095816,0.604394634,0.290114765,0.932324004,0.811925879,0.487676095,0.327138637,0.294090638,0.628929411,0.376408774
平塚市,0.736495897,0.554762204,0.448855219,0.567621546,0.522454939,0.984089621,0.76523704,0.37531908,0.31229411,0.335320344,0.507758451,0.546489773,0.896804963,0.327293548,0.734479371,0.884442513,0.383296079,0.680007726,0.858545181,0.980101836,0.547839144,0.357501016,0.905822844,0.5,0.402401182,0.70491473,0.910887775,0.919548303,0.244684968,0.759528235,0.593097777,0.613083784,0.544242161,0.333869898,0.940437472,0.927937643,0.756705105,0.521683754,0.302400559,0.257557794,0.248575514,0.346427192,0.581802192,0.866746741,0.544757083,0.380918065,0.358314162,0.415961663,0.57977825,0.694524815,0.352131032,0.303466796,0.149152029,0.508785856,0.288636762,0.781849924,0.832182036,0.868589416,0.890065047,0.620552097,0.659727146,0.301250934,0.306524383,0.595429854,0.278815119,0.775834515,0.28864879,0.64039148,0.287930144,0.889284645,0.35422898,0.720542118,0.731656308,0.483676578,0.358314162,0.726689066,0.671674133,0.306126901,0.815625979,0.607182348,0.535490649,0.724257636,0.715861054,0.574111526,0.576973705,0.292845195,0.932324004,0.981176693,0.440273009,0.320484551,0.302448084,0.597051649,0.386613563
鎌倉市,0.538221524,0.445298403,0.398999572,0.69399517,0.489089313,0.724752146,0.638559716,0.605071103,0.494901707,0.718028096,0.956052658,0.374616835,0.606554323,0.501066576,0.49650456,0.810311732,0.595993844,0.452970427,0.71194898,0.735901434,0.669864044,0.341857466,0.82016307,0.5,0.353394097,0.760889515,0.574223438,0.919548303,0.362524466,0.228102448,0.137679423,0.388545858,0.745404509,0.203526271,0.940437472,0.813857833,0.975000139,0.457331245,0.325907206,0.393238855,0.381571768,0.275000386,0.933590341,0.933822584,0.424984887,0.415731464,0.354236856,0.500165083,0.865188241,0.459756371,0.22061307,0.272128336,0.021938585,0.44561115,0.422733289,0.806048799,0.906752654,0.908945493,0.692163707,0.649757835,0.857138756,0.370846195,0.467340757,0.556459047,0.149421588,0.997997729,0.404415165,0.277975577,0.310558985,0.697644024,0.351917232,0.93950123,0.543805988,0.474840388,0.354236856,0.759860584,0.784895374,0.540616538,0.802397731,0.305274084,0.231716602,0.994142708,0.766035538,0.523693511,0.768920208,0.289018092,0.932324004,0.95389965,0.533087721,0.462117735,0.294424511,0.962533893,0.57080522
藤沢市,0.764777538,0.607609891,0.455360693,0.504434733,0.618033583,0.947141948,0.693574397,0.349720157,0.275353324,0.335320344,0.696912125,0.585221983,0.644658383,0.436040757,0.566787218,0.894398003,0.446460223,0.673864466,0.696843108,0.938926729,0.834065068,0.352667057,0.905822844,0.5,0.345927356,0.80612457,0.643907678,0.919548303,0.290225475,0.52746673,0.416488726,0.602338087,0.562584583,0.333869898,0.940437472,0.937996291,0.665260782,0.405433754,0.285197755,0.273252031,0.268102615,0.357860724,0.726371351,0.841418409,0.573100709,0.412568528,0.36471753,0.4651584,0.377898736,0.578829683,0.419179404,0.281742051,0.206178745,0.656193505,0.406999296,0.87883656,0.734490992,0.67037883,0.890065047,0.649757835,0.769400263,0.417558371,0.249406943,0.456866984,0.19500652,0.997997729,0.239414708,0.450403172,0.27552078,0.833820482,0.351917232,0.932906753,0.600436649,0.521386995,0.36471753,0.743289288,0.62962053,0.421684635,0.975789324,0.469961996,0.364010861,0.730012412,0.602290766,0.693860974,0.844327763,0.274589052,0.932324004,0.685430782,0.479186208,0.342802093,0.299247586,0.738407282,0.382275361
小田原市,0.655096259,0.514386212,0.445989478,0.657755675,0.636176326,0.662815662,0.657306831,0.418335117,0.376883828,0.854944355,0.623142192,0.451171176,0.678396029,0.581921902,0.538341635,0.894398003,0.531804988,0.495011557,0.669350541,0.672606947,0.651468832,0.360970798,0.600664278,0.5,0.428953708,0.705552188,0.68073357,0.764072978,0.450635096,0.57380358,0.57587498,0.466936017,0.608477937,0.333869898,0.940437472,0.724781215,0.473125221,0.491822485,0.368819089,0.377677264,0.375683005,0.322475602,0.713698753,0.612316601,0.505449808,0.358682674,0.361374695,0.638054603,0.865188241,0.568204949,0.438090484,0.324143287,0.451832292,0.624606151,0.472438401,0.72427242,0.873381548,0.908945493,0.618132447,0.474523403,0.528119406,0.325169116,0.275174379,0.530478509,0.322416726,0.765619175,0.363733013,0.550813328,0.355816665,0.608402654,0.377006474,0.825938443,0.578899604,0.486188945,0.361374695,0.709904329,0.606976282,0.432296752,0.489998421,0.515405645,0.526626067,0.842212728,0.761606445,0.591826552,0.642098412,0.326791978,0.932324004,0.569260601,0.338257215,0.332930165,0.310003461,0.597878532,0.402264821
茅ヶ崎市,0.693221578,0.619632964,0.372891277,0.505363951,0.556781858,0.658513289,0.522097811,0.431305639,0.317903217,0.673811282,0.437771592,0.71659926,0.679000989,0.425007065,0.528121402,0.746885201,0.410540697,0.578517487,0.519593508,0.679296148,0.717378283,0.34541158,0.730007839,0.5,0.419928505,0.720210389,0.379656351,0.919548303,0.310405652,0.504472474,0.402947912,0.551556487,0.590185467,0.333869898,0.821179247,0.688804675,0.657632456,0.442370069,0.42638461,0.31323136,0.307617138,0.427159325,0.676039481,0.663271829,0.485722089,0.418830252,0.354874897,0.511120006,0.621406535,0.416731456,0.408791628,0.283137557,0.127218676,0.535108651,0.343705736,0.905531757,0.707324494,0.680419694,0.890065047,0.591346358,0.87907338,0.357662783,0.366543156,0.162420886,0.194965163,0.967993652,0.258168007,0.421620865,0.281360481,0.782494619,0.351949156,0.91948687,0.751134572,0.59526795,0.354874897,0.722614936,0.752546448,0.583590357,0.903867823,0.421812939,0.295601198,0.627695648,0.639863716,0.748276097,0.710650734,0.275942913,0.932324004,0.981176693,0.400845835,0.262326855,0.297857216,0.60825533,0.364819749
