市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
輪之内町,0.710978962,0.779122058,0.215631558,0.456985589,0.406902801,0.504115994,0.592351057,0.135001336,0.266204101,0.781801869,0.595070708,0.79416052,0.752566119,0.470412627,0.505340536,0.198852589,0.40780676,0.342183477,0.402198114,0.519770094,0.862601222,0.458576866,0.234022227,0.389932661,0.875822874,0.621689502,0.690610491,0.345031115,0.247462006,0.683256136,0.725831372,0.327137806,0.281100425,0.613392973,0.343436146,0.358469314,0.561884989,0.334956042,0.302830587,0.384477502,0.414216301,0.366091828,0.37327315,0.316401481,0.259978613,0.401553879,0.405515893,0.958736336,0.5,0.949734732,0.617468837,0.577370265,0.328480634,0.750590742,0.406191244,0.564286562,0.34901093,0.364411177,0.381277065,0.549086084,0.580736023,0.47120311,0.620320133,0.492076593,0.42291594,0.511145478,0.254245678,0.313510953,0.694540473,0.353136071,0.363938258,0.329813326,0.263709137,0.769639127,0.405515893,0.580943397,0.127460249,0.050265268,0.777586809,0.973556229,0.327328857,0.375600594,0.375468782,0.473236779,0.482828457,0.574371452,0.348034242,0.324002483,0.563913436,0.440847905,0.377398463,0.594482927,0.450160128
安八町,0.611316387,0.753169795,0.280167858,0.449767212,0.397741497,0.583364055,0.737843832,0.317465476,0.349221259,0.434727025,0.390660642,0.950800909,0.74132136,0.860992444,0.566189692,0.900381205,0.397779967,0.764624963,0.41828031,0.553993317,0.862601222,0.397024954,0.234022227,0.389932661,0.853673207,0.635241602,0.561612146,0.345031115,0.560958893,0.628854407,0.617711157,0.420898708,0.366066617,0.493607867,0.445455929,0.358469314,0.618435599,0.434680867,0.491455229,0.497682095,0.50415559,0.395688421,0.37327315,0.344198014,0.272972221,0.387536449,0.356993894,0.649829623,0.5,0.503742878,0.663646315,0.658070698,0.719043085,0.596194139,0.652499185,0.632015227,0.518886263,0.491836304,0.893542719,0.268317715,0.632214293,0.516749153,0.655083022,0.348856993,0.438695784,0.598340774,0.313243257,0.52667808,0.358422415,0.566730794,0.363938258,0.329813326,0.263709137,0.772929178,0.356993894,0.663796887,0.366173556,0.496257122,0.929765564,0.938297025,0.318528203,0.375600594,0.375468782,0.285498041,0.745956742,0.391410101,0.524805634,0.324002483,0.445490029,0.333233237,0.33116384,0.721636844,0.554111694
揖斐川町,0.414312512,0.436823582,0.386146519,0.404394553,0.418946686,0.58412949,0.557154333,0.616092168,0.596260526,0.333087875,0.563623006,0.630076963,0.223173696,0.840492027,0.286366867,0.910213343,0.340185041,0.622054245,0.523512052,0.586788929,0.510747615,0.501166302,0.460218324,0.389932661,0.7410763,0.419092658,0.614792307,0.353907327,0.631151669,0.537376477,0.567351074,0.327137806,0.63923918,0.431392332,0.424992435,0.358469314,0.543860846,0.547724147,0.408362778,0.586529002,0.605179086,0.913471729,0.457336514,0.41038569,0.434771197,0.681728524,0.570872987,0.441237448,0.5,0.388520744,0.421214553,0.494342154,0.440069906,0.328573359,0.331552474,0.419568622,0.371321115,0.364411177,0.381277065,0.408701899,0.606475158,0.723958862,0.770203151,0.535476472,0.564832692,0.531234683,0.6320311,0.282293776,0.67773457,0.390538699,0.721047627,0.367314849,0.78164772,0.630469771,0.570872987,0.641444744,0.173366654,0.611479256,0.298163924,0.299292188,0.444496712,0.907624832,0.900772359,0.504487894,0.375741364,0.684749975,0.489348193,0.379016173,0.436613822,0.394452055,0.390450215,0.535925202,0.552688186
大野町,0.631903425,0.742483569,0.599001991,0.27961974,0.397006414,0.493266622,0.368850355,0.331846197,0.340003173,0.594515178,0.369040347,0.501867131,0.491308371,0.471614384,0.444807288,0.529931618,0.262532943,0.549846149,0.491472515,0.487050432,0.517744592,0.397915377,0.454946273,0.389932661,0.854292368,0.578049354,0.395114654,0.553554631,0.264607854,0.648730003,0.697780485,0.327137806,0.312670137,0.366954814,0.343436146,0.358469314,0.50715762,0.424906399,0.332630533,0.37012318,0.362219247,0.530971842,0.403892524,0.689905246,0.333829811,0.471868243,0.404703278,0.34389557,0.5,0.50514768,0.881340143,0.698899197,0.16574628,0.421211322,0.331552474,0.586562236,0.34901093,0.364411177,0.381277065,0.303413761,0.632214293,0.378220866,0.762331762,0.149217551,0.418442786,0.502721702,0.317157585,0.372774568,0.898312046,0.353136071,0.363938258,0.329813326,0.263709137,0.819496748,0.404703278,0.655917334,0.249877329,0.49485232,0.750441031,0.797810242,0.365812151,0.375600594,0.375468782,0.688172544,0.525663294,0.480872645,0.348034242,0.46250438,0.400543963,0.333679801,0.383963245,0.776131379,0.521654859
池田町,0.605798604,0.735613852,0.414981285,0.293025299,0.385142373,0.509677276,0.301438189,0.334524754,0.362762872,1,0.58327782,0.521483231,0.223173696,0.5347645,0.411750299,0.08542392,0.463705903,0.49139996,0.478358797,0.51496466,0.505432879,0.362749284,0.496587836,0.389932661,0.812593538,0.737624101,0.466600539,0.528832771,0.387480719,0.567792446,0.607533197,0.327137806,0.325402153,0.411293482,0.343436146,0.358469314,0.552956657,0.383617527,0.442359298,0.458516502,0.466638373,0.433851589,0.37327315,0.434644238,0.679617107,0.464203292,0.368899179,0.337445618,0.5,0.61964578,0.778086154,0.678250953,0.505163648,0.560168265,0.572152744,0.667465268,0.34901093,0.364411177,0.381277065,0.408701899,0.606475158,0.415281495,0.704009028,0.292437151,0.427851624,0.596905063,0.334057927,0.438718475,0.661628913,0.353136071,0.363938258,0.446801247,0.440656126,0.745202576,0.368899179,0.63996963,0.13664153,0.38035422,0.609313067,0.679078119,0.372988233,0.375600594,0.375468782,0.475932623,0.577677025,0.601608713,0.348034242,0.4956205,0.452909342,0.358747073,0.470208364,0.725783167,0.536572581
北方町,0.767869206,0.753084984,0.552314184,0.409550537,0.247770317,0.499266632,0.475690209,0.27865471,0.242220762,0.333087875,0.441763159,0.831826684,0.483453704,0.576994704,0.626567607,0.525014331,0.414375924,0.645397761,0.23815972,0.480795945,0.560462461,0.342173302,0.525476317,0.389932661,0.513429855,0.726396676,0.379655495,0.926354096,0.376570742,0.646093595,0.777771166,0.52651583,0.504652562,0.511282735,0.939959871,0.935078129,0.955349515,0.493427309,0.83973157,0.564123674,0.573765016,0.495793489,0.37327315,0.657218931,1,0.411538468,0.349036169,0.351711896,0.5,0.949734732,0.732912533,0.559993218,0.64929979,0.64251312,0.57917757,0.647539969,0.946963983,0.364411177,0.893542719,0.58418213,0.606475158,0.757365918,0.210174489,0.153557539,0.372226217,0.645323602,0.21797263,0.976390171,0.354220939,0.928427996,0.363938258,0.329813326,0.263709137,0.915664917,0.349036169,0.626956148,0.562040885,0.050265268,0.979892448,0.679538519,0.274821287,0.375600594,0.375468782,0.320277152,0.449172513,0.266674349,0.939120734,0.971904305,0.387313765,0.331630467,0.319439131,0.605835955,0.408153966
坂祝町,0.740622775,0.570571029,0.844065432,0.30539966,0.247770317,0.802024968,0.517836197,0.273871927,0.309058684,0.336519089,0.510555008,0.046570488,0.612535659,0.589976904,0.792306036,0.198852589,0.510025034,0.440299109,0.844190454,0.756857116,0.426044935,0.342173302,0.234022227,0.389932661,0.536274523,0.641362484,0.854935714,0.345031115,0.467729992,0.856605729,0.760384263,0.360429555,0.273823211,0.639551777,0.343436146,0.358469314,0.315611829,0.411350739,0.456201322,0.411295924,0.415457349,0.358027966,0.37327315,0.691094489,1,0.370551871,0.349036169,0.492797014,0.5,0.949734732,0.287629704,0.404559365,0.481915883,0.544728604,0.331552474,0.759443653,0.759423709,0.826193058,0.381277065,0.478893992,0.580736023,0.473441931,0.504960516,0.513776532,0.406885609,0.497821078,0.30467934,0.353848317,0.434749224,0.783167132,0.363938258,0.329813326,0.263709137,0.74443579,0.349036169,0.744283237,0.445744658,0.050265268,0.64528722,0.534120522,0.271185221,0.907624832,0.900772359,0.331522284,0.467530301,0.407210308,0.348034242,0.324002483,0.355394531,0.280219627,0.320002857,0.435540531,0.386652849
富加町,0.558421779,0.619083103,0.788160236,0.324992399,0.247770317,0.596012147,0.394896457,0.368038559,0.434033089,0.392412166,0.435866714,0.267476875,0.612861212,0.58134656,0.319664553,0.671836003,0.303613283,0.549288271,0.453460112,0.575214596,0.456863645,0.342173302,0.234022227,0.389932661,0.794683405,0.516575465,0.730350442,0.345031115,0.477191726,0.703212311,0.817248143,0.327137806,0.34658671,0.499465824,0.343436146,0.358469314,0.315611829,0.486972916,0.382020856,0.471785423,0.482075005,0.316481757,0.37327315,0.37808691,0.380386524,0.437479381,0.349036169,0.441527627,0.5,0.873340602,0.732912533,0.531618564,0.64929979,0.62707346,0.331552474,0.622590549,0.34901093,0.364411177,0.381277065,0.654374223,0.580736023,0.555910325,0.674500835,0.487736605,0.505466278,0.469565418,0.275104085,0.601389452,0.525781198,0.353136071,0.363938258,0.329813326,0.263709137,0.852894313,0.349036169,0.649911314,0.369233983,0.126659398,0.577343468,0.596699436,0.318964029,0.375600594,0.375468782,0.315771221,0.742897111,0.618943174,0.348034242,0.324002483,0.450373105,0.417233788,0.333891851,0.554747328,0.443715858
川辺町,0.540917088,0.590332066,0.555251042,0.239403065,0.371420939,0.529227064,0.597471919,0.457499159,0.450837741,0.333087875,0.502693082,0.32694029,0.451160214,0.522237568,0.401260612,0.910213343,0.297573081,0.678044893,0.299589736,0.514565939,0.463268853,0.437432198,0.587511615,0.389932661,0.701678003,0.536560618,0.522040783,0.345031115,0.485589493,0.594377383,0.649875479,0.420596689,0.360110964,0.52138266,0.578928717,0.358469314,0.315611829,0.43330737,0.389224677,0.474786785,0.490582073,0.738234891,0.37327315,0.334926304,0.331773686,0.393028764,0.393087167,0.395693356,0.5,0.611719117,0.732912533,0.567687086,0.64929979,0.62707346,0.331552474,0.490811959,0.416084727,0.565661988,0.381277065,0.303413761,0.683692563,0.335549782,0.677050785,0.233847314,0.529111815,0.481772595,0.429543011,0.56605369,0.347918725,0.353136071,0.486989002,0.329813326,0.263709137,0.796985324,0.393087167,0.652198431,0.503892772,0.388280883,0.412019753,0.368739866,0.313718164,0.375600594,0.375468782,0.305569807,0.687823749,0.404252681,0.756076173,0.324002483,0.380687519,0.309404588,0.393677667,0.733557523,0.515744822
七宗町,0.250339226,0.240315761,0.410879685,0.212591948,0.247770317,0.189652303,0.317709893,0.689679537,0.775890839,0.333087875,0.722826999,0.046570488,0.223173696,0.384651366,0.438505987,0.198852589,0.475369337,0.021889272,0.23815972,0.318701253,0.446598888,0.342173302,0.234022227,0.389932661,0.670064517,0.173943414,0.241780495,0.345031115,0.653091928,0.449218556,0.502402113,0.359997674,0.357937047,0.465732076,0.343436146,0.358469314,0.315611829,0.658130063,0.343264611,0.394787427,0.385388738,0.954604828,0.37327315,0.316401481,0.275567569,0.813134242,0.349036169,0.239045614,0.5,0.411636248,0.732912533,0.703662654,0.686496214,0.385185447,0.331552474,0.265422803,0.34901093,0.364411177,0.381277065,0.408701899,0.606475158,0.512641052,0.813865318,0.205637393,0.745754102,0.305356162,0.829208041,0.136241232,0.833889418,0.353136071,0.363938258,0.329813326,0.263709137,0.720656161,0.349036169,0.599612055,0.366173556,0.588363752,0.324779568,0.301157817,0.323634731,0.375600594,0.375468782,0.559306698,0.345145052,0.569040483,0.348034242,0.324002483,0.303061025,0.325737371,0.517848211,0.912367719,0.860706453
八百津町,0.3862289,0.375589811,0.492868746,0.230122294,0.43021681,0.29751494,0.436404972,0.675129301,0.63462843,0.333087875,0.488934712,0.427164959,0.711992247,0.546982982,0.53587308,0.32290192,0.432247485,0.493759752,0.330304744,0.320734718,0.45486772,0.480428723,0.545812444,0.389932661,0.667745691,0.417061766,0.424867752,0.400404236,0.445787507,0.480836955,0.530215168,0.396743556,0.385314555,0.543299496,0.343436146,0.358469314,0.315611829,0.548225971,0.344088726,0.236957853,0.233046063,0.291950423,0.37327315,0.326739105,0.370200968,0.442293,0.414142771,0.30186151,0.5,0.375770822,0.386581444,0.435570078,0.556308731,0.611633799,0.331552474,0.327458245,0.34901093,0.364411177,0.381277065,0.373605853,0.503518618,0.437616711,0.766393641,0.442166732,0.677566623,0.443290236,0.655842288,0.326167181,0.367525612,0.353136071,0.430909318,0.435202522,0.352182632,0.619812408,0.414142771,0.668214392,0.525315761,0.624229178,0.416228199,0.32964532,0.404497778,0.907624832,0.900772359,0.283045658,0.397158782,0.54336978,0.348034242,0.478605494,0.39794335,0.381921048,0.414964992,0.554747328,0.507054554
白川町,0.187740931,0.282466985,0.201761162,0.209498358,0.446252184,0.384027732,0.458690251,0.656103924,0.807787049,0.335265632,0.567553968,0.485876671,0.223173696,0.412486973,0.591897475,0.487447035,0.250220762,0.621363841,0.518847639,0.31786379,0.421889673,0.407441073,0.619770288,0.389932661,0.627761008,0.279080588,0.472011708,0.375008014,0.570637501,0.580393716,0.63726889,0.362827148,0.419432602,0.532896574,0.343436146,0.358469314,0.514428881,0.602393509,0.459238307,0.42372298,0.430204571,0.954604828,0.37327315,0.369998504,0.494078727,0.832334068,0.436808532,0.347662765,0.5,0.489650916,0.584484924,0.922336818,0.681846661,0.637366567,0.370189014,0.22923298,0.34901093,0.364411177,0.381277065,0.478893992,0.503518618,0.482209863,0.720724705,0.448676714,0.971712585,0.287725506,0.863294106,0.251773911,0.86820147,0.353136071,0.363938258,0.4278108,0.492265665,0.427132893,0.436808532,0.555411075,0.335569286,0.510349084,0.341097148,0.314255502,0.640514432,0.375600594,0.375468782,0.643488846,0.137090128,0.713339259,0.348034242,0.467762044,0.28159933,0.380640384,0.447197304,0.70801321,0.976945146
東白川村,0.161978593,0.409429527,0.494189242,0.128033811,0.247770317,0.254343665,0.31456958,0.704545899,0.785489613,0.333087875,0.940012695,0.046570488,0.223173696,0.186808496,0.627003854,0.198852589,0.325789578,0.349474807,0.691796761,0.276302123,0.463567969,0.342173302,0.234022227,0.389932661,0.646815711,0.296439102,0.382736226,0.345031115,0.497530919,0.791452158,0.863527019,0.327137806,0.380719613,0.539259526,0.343436146,0.358469314,0.315611829,0.625560309,0.509895505,0.447250353,0.484816353,0.908737822,0.37327315,0.592059503,0.268232344,0.869375612,0.349036169,0.239045614,0.5,0.46063737,0.732912533,0.62264934,0.607453813,0.92557356,0.331552474,0.310833752,0.34901093,0.364411177,0.381277065,0.408701899,0.503518618,0.577468285,0.796007729,0.420466793,0.948394368,0.293724617,0.98423203,0.157587116,0.90811549,0.353136071,0.411606337,0.329813326,0.263709137,0.457034426,0.349036169,0.496282896,0.34169014,0.53936263,0.32892249,0.314752652,0.690849594,0.375600594,0.375468782,0.930327692,0.094255291,0.729346871,0.348034242,0.324002483,0.121072813,0.151571895,0.362871008,0.912367719,0.771605499
御嵩町,0.61942182,0.529098295,0.743499068,0.320867612,0.247770317,0.587462303,0.411640694,0.44111714,0.41290491,0.451210842,0.441763159,0.421092882,0.420367543,0.418365735,0.522434222,0.455928505,0.471203825,0.515306389,0.483323856,0.573865023,0.45289387,0.342173302,0.234022227,0.389932661,0.648429698,0.504099987,0.603324632,0.345031115,0.204812752,0.682464125,0.701952529,0.333128147,0.323604067,0.450885187,0.438426603,0.358469314,0.554192291,0.481627152,0.353587456,0.233892867,0.217775527,0.280738942,0.37327315,0.353507233,0.655295018,0.385084532,0.349036169,0.32916512,0.5,0.854927167,0.732912533,0.500666397,0.467967224,0.380038894,0.348675486,0.607011314,0.394637079,0.364411177,0.893542719,0.408701899,0.529257753,0.905147287,0.656645221,0.435656751,0.482249075,0.468903704,0.404819564,0.485157125,0.409540369,0.429627496,0.375767917,0.447410295,0.401948973,0.678296128,0.349036169,0.740877929,0.445744658,0.145072833,0.477951077,0.391384862,0.344909142,0.907624832,0.900772359,0.325478993,0.54096145,0.356500479,0.512625802,0.324002483,0.344771917,0.305108643,0.560934866,0.78232394,0.44295456
白川村,0.424092306,0.70652357,0.107080663,0.67559931,0.531439391,0.469751721,0.557263076,0.420806629,0.502964794,0.368022251,0.549864636,0.508341885,0.223173696,0.22311405,0.460711784,0.198852589,0.90512593,0.434689372,1,0.59379023,0.750435686,0.465281362,0.234022227,0.879061144,0.729177696,0.249051626,0.78472314,0.345031115,0.470628883,0.988589728,0.99231343,0.979570286,0.326517211,0.653287675,0.343436146,0.358469314,0.315611829,0.469938386,0.62109958,0.490776657,0.535026729,0.586195839,0.37327315,0.598507568,0.259884666,0.698718055,0.390202632,0.239045614,0.5,0.69459108,0.732912533,0.967323281,0.198293151,0.977039094,0.331552474,0.26385149,0.34901093,0.364411177,0.381277065,0.338509807,0.580736023,0.690104014,0.679916646,0.659166126,0.705959879,0.509782548,0.789146528,0.108051204,0.301702492,0.353136071,0.364188411,0.329813326,0.263709137,0.20833228,0.390202632,0.850977107,0.015754663,0.30540892,0.280520132,0.27058711,1,0.375600594,0.375468782,0.506109191,0.773493423,0.656682485,0.348034242,0.324002483,0.611072538,0.428068445,0.412368848,0.912367719,0.976945146
静岡市,0.613789876,0.520277918,0.513814811,0.573510827,0.516236457,0.617945717,0.888219044,0.420575473,0.41168127,0.422635697,0.420142863,0.529410965,0.696174947,0.776641819,0.845890018,0.645988564,0.550507143,0.75919171,0.713295508,0.592719236,0.512617417,0.3559327,0.724206809,0.879061144,0.447919665,0.714502465,0.795040029,0.425847085,0.730018505,0.582038801,0.615916854,0.540455748,0.68152668,0.421191408,0.819527129,0.823264641,0.525046824,0.397545742,0.643835531,0.908909715,0.898472576,0.398004758,0.894244334,0.606641162,0.48559702,0.380451864,0.352651599,0.604402233,0.5,0.565912517,0.605121917,0.389452853,0.52376186,0.297694039,0.592788169,0.740176777,0.912208839,0.914371828,0.566547596,0.549086084,0.580736023,0.494876894,0.322889089,0.659166126,0.38284982,0.688963806,0.399389841,0.474469377,0.419343813,0.914829999,0.556993904,0.56009806,0.746436286,0.448844417,0.352651599,0.736965625,0.650793269,0.434087483,0.357722231,0.321735559,0.604559585,0.416214542,0.416713992,0.525249894,0.568498131,0.332292114,0.828937545,0.510386638,0.440659374,0.411696854,0.323872586,0.603074408,0.379729555
浜松市,0.628897185,0.635706121,0.560734985,0.501327051,0.709503806,0.645515297,0.798980486,0.319904883,0.349357219,0.451624531,0.486969231,0.52571541,0.627466607,0.679386371,0.697493809,0.626502113,0.652410219,0.761496931,0.67405966,0.61635044,0.570178244,0.405386473,0.68131,0.879061144,0.513166154,0.739315902,0.744015782,0.441151668,0.671428541,0.646640913,0.630532613,0.467435204,0.742946047,0.570973289,0.652608624,0.629647657,0.575758748,0.375946164,0.488975979,0.490518076,0.486062341,0.41639077,0.894244334,0.647896726,0.549359283,0.413959871,0.379800933,0.5191267,0.5,0.9154682,0.461583081,0.294142813,0.551659178,0.390332001,0.331552474,0.749369291,0.575541634,0.871334933,0.613969377,0.724566315,0.760909968,0.542089566,0.341352902,0.578876351,0.411193187,0.681414494,0.345119946,0.473388124,0.384331515,0.449669288,0.601232533,0.524941575,0.741255357,0.609303445,0.379800933,0.743256208,0.620188998,0.0845318,0.500425419,0.39041935,0.495990941,0.482936442,0.481909282,0.430930104,0.608273337,0.334330508,0.683024524,0.495751102,0.539490201,0.458724899,0.348072325,0.46711849,0.305951281
沼津市,0.614360681,0.464726506,0.437385378,0.458016786,0.966499843,0.604500028,0.930786835,0.422553858,0.432700681,0.61405565,0.602932634,0.557656312,0.620718718,0.745639014,0.951017462,0.619951803,0.612631003,0.766793268,0.649814954,0.574323355,0.576674682,0.526184772,0.682325684,0.879061144,0.419743196,0.633124661,0.861601151,0.612042934,0.495118849,0.594156102,0.567655684,0.425965182,0.579673802,0.389174648,0.85624123,0.835581517,0.43465674,0.507559198,0.426511418,0.558110551,0.560405002,0.381823303,0.894244334,0.532263366,0.503605581,0.369033076,0.398150014,0.544484178,0.5,0.714894155,0.380046895,0.327880384,0.361027505,0.575607925,0.502782593,0.721436166,0.776331747,0.914371828,0.796311084,0.338509807,0.349083808,0.485729528,0.307435528,0.745965884,0.360285261,0.633976328,0.417983918,0.558418129,0.571297185,0.756180228,0.416576751,0.623201153,0.60525369,0.405188319,0.398150014,0.751374467,0.326388005,0.285105845,0.50969329,0.441402407,0.587469741,0.44758534,0.439791669,0.690886732,0.479768826,0.303102376,0.883436103,0.625276713,0.445591627,0.383527541,0.329396457,0.403446393,0.351788939
熱海市,0.203457099,0.096390956,0.407445787,0.950413256,0.493194721,0.319934101,0.642931861,0.843039351,0.851946847,0.592754556,0.571484931,0.426834962,0.445190225,0.594395262,0.471990222,0.508024393,0.90512593,0.337797397,0.839045881,0.353828433,0.543934851,0.365244309,0.717857159,0.389932661,0.16058711,0.466779774,0.65682384,0.345031115,0.480799836,0.306954899,0.414056411,0.333112644,0.868701629,0.203639033,0.939959871,0.935078129,0.555440859,0.829314872,0.337885029,0.485386428,0.497549037,0.463723942,0.37327315,0.615901703,0.472786217,0.483802517,0.360511239,0.913095444,0.5,0.479037471,0.260642866,0.309553709,0.4307708,0.616780353,0.435607701,0.44802196,0.34901093,0.364411177,0.381277065,0.268317715,0.349083808,0.379091077,0.337215441,0.728605932,0.435524463,0.611841175,0.722399278,0.41590932,0.518078492,0.353136071,0.478996425,0.802662891,0.545718401,0.254996661,0.360511239,0.665812806,0.473288502,0.520962529,0.427062699,0.314877825,0.528620897,0.375600594,0.375468782,0.581810808,0.742897111,0.334509961,0.939120734,0.324002483,0.140450667,0.384724373,0.315779484,0.262148826,0.417527041
三島市,0.646934627,0.589823198,0.48321118,0.614758699,0.641990676,0.650402337,0.646192874,0.375965669,0.364992616,0.589357608,0.396557086,0.677495665,0.567481108,0.681917248,0.635252514,0.598812353,0.564465017,0.654426317,0.852368099,0.649893248,0.475810549,0.363088914,0.667994805,0.389932661,0.436974671,0.736514649,0.608777855,0.575005454,0.512608739,0.60046312,0.574558572,0.979570286,0.493796055,0.468661054,0.939959871,0.70903122,0.603231058,0.434451298,0.530737445,0.612218026,0.603447769,0.442307615,0.37327315,0.954353225,0.501494849,0.468809696,0.357982595,0.601080926,0.5,0.533125546,0.562895453,0.363018601,0.426121247,0.431504428,0.41892374,0.753334388,0.675369941,0.914371828,0.503877882,0.373605853,0.554996888,0.415294233,0.318665335,0.52896649,0.30100512,0.81268051,0.324984321,0.46980806,0.421444551,0.543711203,0.370695372,0.755118263,0.503324852,0.619749202,0.357982595,0.750184656,0.347810994,0.466874454,0.603221951,0.474329996,0.433670714,0.505262259,0.496692684,0.730463172,0.571557762,0.294918496,0.939120734,0.531972643,0.478890278,0.390683193,0.310141485,0.567992527,0.352999715
富士宮市,0.620449269,0.640879611,0.57498082,0.544637317,0.613474487,0.822708275,0.527460725,0.357269427,0.365509264,0.422660525,0.475176342,0.523947609,0.595959561,0.493399683,0.561051634,0.576435645,0.452098346,0.493952574,0.56271305,0.796721592,0.674818645,0.437943137,0.650836687,0.578663385,0.572352396,0.668333434,0.706193797,0.455005993,0.325306764,0.572657263,0.55440466,0.734420007,0.477047922,0.521079662,0.508902078,0.495907408,0.432975697,0.463632751,0.409253651,0.320816995,0.332407249,0.317142943,0.494267352,0.492285632,0.520624961,0.359874148,0.390980803,0.44552752,0.5,0.574709462,0.440695677,0.324356305,0.374976164,0.64251312,0.443510629,0.725068498,0.473005301,0.60206023,0.476768386,0.619278176,0.477779483,0.529733255,0.494237071,0.494246587,0.404248446,0.54725701,0.333132505,0.649910692,0.592304564,0.428225036,0.677973823,0.445511275,0.636956692,0.413765416,0.390980803,0.744842203,0.381475691,0.425290538,0.388832088,0.391351539,0.624354322,0.483124761,0.494405441,0.585680047,0.559319237,0.413096554,0.533012293,0.493728148,0.508471512,0.442611795,0.358821782,0.480952644,0.336663893
伊東市,0.255895063,0.341580473,0.40948866,0.941648083,0.554129999,0.336235859,0.525329274,0.732694798,0.704131167,0.445072467,0.486969231,0.429305281,0.471765616,0.618144008,0.630431183,0.563355616,0.830588926,0.327137996,0.609591823,0.404496261,0.52096826,0.365612496,0.587081364,0.668507336,0.308765989,0.680552471,0.466906019,0.689825841,0.479758417,0.199628095,0.277227349,0.731039528,0.495284068,0.450784187,0.924551192,0.728307495,0.415580555,0.90366953,0.551090668,0.536837623,0.529062238,0.477089901,0.894244334,0.630483588,0.73941319,0.607311134,0.356888564,0.498235886,0.5,0.400046258,0.307869833,0.336395272,0.500514095,0.369745787,0.386872974,0.665921167,0.355383606,0.364411177,0.381277065,0.373605853,0.374822943,0.352551957,0.456825462,0.51811652,0.430169288,0.557442427,0.599888868,0.594339013,0.695240719,0.363819749,0.363938258,0.47763791,0.475676885,0.262352345,0.356888564,0.572356115,0.415140388,0.599953742,0.387168745,0.31901336,0.598465426,0.578031579,0.55387377,0.507684064,0.626631124,0.284280207,0.939120734,0.757711567,0.098143214,0.274948147,0.305485161,0.247027456,0.395569688
