,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
山元町,55.2218619301288,51.5300505398512,56.23587931242643,64.42384044083488,51.821144963916375,47.23201606784845,80.19493327843279,51.34776752203132,60.1243359218732,47.1725407957101,47.61991376972933,49.13318531292936,42.58631503017117,47.17409418493813,56.03448948862911,42.97053054560735,46.393666073470044
松島町,52.66855364111023,44.045607723360924,56.89818381342041,50.737495051493255,46.189347165923316,41.234433868497874,80.30997172865717,46.6092488999723,57.01045600986926,50.653078728809206,51.91365653838221,52.54590715222696,43.46899815838108,41.0162741991791,60.595055092482355,44.646894150518165,50.128496222888174
七ヶ浜町,49.80486557502661,45.528535854230846,36.05997827941751,48.038641577895405,43.839296389884645,57.47869436704828,75.47356408548373,48.817717717858734,74.3887022945345,64.18579176606688,56.27852777105424,44.497419702826704,41.88048939211373,44.83356259547464,57.13971222950248,38.42035879498742,57.6242264890503
利府町,45.32245375037233,35.9682434556891,53.087689368912415,43.251022459626626,38.21343862318724,45.604394053653884,71.09863985604179,47.72136961007407,59.89835126839651,75.90305282523747,59.10625683859389,49.033878784862125,55.234648991707225,41.05914381981094,50.32258132933269,39.5492799206608,54.788339889201055
大和町,45.37781722223132,51.68542986375036,62.09782984031165,44.24805837673092,42.630698283991315,45.341271251958325,59.15651211141759,55.567970501599284,74.43667470644945,58.534005141712875,58.789248580964184,46.787563719664554,54.63313166233259,43.52741504326575,54.98216458732222,57.30407106879796,52.45015688951108
大郷町,51.2860911052683,50.569990957909326,42.61568077059583,71.30354861539081,50.94542889922409,63.21909380750246,59.99512938479397,54.355975188854046,32.03184965774394,56.123723863417794,46.467556892246655,48.049078544872714,38.41775176181732,57.787056926161895,66.98356476841585,43.902525531767395,50.43144416746659
大衡村,41.43799296817426,49.55684690742335,41.95672582992383,51.85209208509585,44.29441654912544,58.89939603211497,71.18927920780023,54.33821274041528,72.02565675727816,57.80753612270213,49.937724387289094,41.78730597095459,44.804866729350465,49.62180010418797,64.98152719168083,49.401416387859115,38.110097261372175
色麻町,54.642111001949665,61.597341102230644,48.44265770411014,60.48253093186386,50.77640603373307,58.838982998453496,54.88705100732724,52.52059949234186,66.34291040077082,47.01744366944463,45.45166255352427,52.34215776315381,37.68205034796021,59.00176536439026,65.16325493509731,61.1644474077657,32.815036748696265
加美町,36.405764489006984,55.62528614069853,47.42519081994565,63.57042304092153,52.34370853786889,52.83910884994325,71.0049032234607,52.5434798089513,41.05705902677469,39.605005590189805,43.64276813345285,50.15082909837057,39.685528763263214,51.197671611611625,52.35599609594925,47.785786868961274,43.40349745655988
涌谷町,44.622251241044665,54.74215789775238,46.665215314154196,60.829665641839235,46.79307471640346,53.278781130730735,71.52463660131822,48.01578941394224,56.25959445569693,35.28724118758777,47.19807853810318,49.482951402608144,39.384223741251745,48.61659727374149,52.52319666078679,51.518836605072906,35.58913660973021
美里町,48.28129243922377,55.69599684178227,37.36702396250261,55.57501049366999,46.35844558029412,47.45479589983593,75.95741077278623,46.614334260520565,42.460389145161,48.78853507762645,52.977020461663905,53.761660619329966,41.47202407440706,46.8800828641444,52.842965229580145,41.509124570124584,37.14728773995635
女川町,46.53270357653668,36.01737385207805,35.23672753476658,59.017562440749096,59.669047492323976,56.56735336651815,57.40336196233684,55.225749122849955,67.19054797475206,26.856053588791283,47.25233158023367,49.442465964863345,47.189762449455614,56.047411468418986,60.63804622317321,62.84666576169686,49.203409663339784
南三陸町,40.28691846189783,48.370854744491446,48.67239877045914,59.79705696563911,49.709471003337455,58.308268869874304,89.07758771908057,35.0511758213073,66.12873592334616,82.77950902816696,26.83333682915191,57.901847905907836,36.964557174261756,50.73090293657283,48.13404877249212,56.8868914579028,62.993971057152784
秋田市,47.37920895055909,37.00454764964615,66.7517572833593,33.97819320799986,43.95210165464747,48.1072458227621,39.33974360387109,48.38778246329808,60.28437820360707,65.14027497746643,61.98247221059092,62.68068456105381,59.76245336811057,45.7320280784063,51.66118459414868,60.35367930458797,56.98795259290643
能代市,45.69868614695661,43.006109466833784,49.835931876138,50.178375832940624,47.15843409660154,50.85611770764703,49.605510349572214,43.47419791447023,38.08225926805087,51.58857169986065,46.24374584695159,56.28109739159146,45.21692956725171,54.891077843473155,52.17304325094745,53.373176986275375,42.07234230951899
横手市,48.74234318524442,53.553894244020064,50.849981152097676,55.272605099603865,50.38493870301997,45.56443115910024,43.88480708442327,53.160360498178875,46.970926350946996,51.337490343003125,45.514019309744235,58.26902599092251,43.95723819353074,50.71090512156105,58.77539789629188,54.95276829092557,43.19487375762483
大館市,45.6602289972356,52.20685199426002,54.19057085978529,53.91817484254611,52.19059322966555,53.453813633036894,43.951061551120205,46.83823285220502,36.16982721305809,53.94465916595307,49.90573298270755,53.47492489242281,48.20536409274152,53.92907441907726,49.259125647830814,57.466083087669354,41.246404953162255
男鹿市,51.508479829365186,50.92435341604401,38.23211447462115,65.64789519150631,49.84869783197805,51.647515756800324,41.6921169849268,57.8820149090882,31.089118186099128,43.17060926548479,31.451911136693905,45.39255213618077,40.33424901828485,56.094180468423836,58.38403029111304,47.017462428467724,39.92203669120262
湯沢市,43.968141264621835,48.913520819608905,31.321662875887224,63.57034120889351,48.78629462494255,52.92505447640416,27.14447581670829,50.767518115242595,49.42241138380009,44.106194905674315,39.60918966645098,53.77134146953514,40.12256379549916,53.098351463719084,52.95868562662264,54.20787123233072,35.291039184006884
鹿角市,47.38818938579914,51.33471096738014,27.726320092096422,56.39030635335236,50.74715303207794,46.0374883580682,44.21147044852296,49.94394270860301,42.86146119437269,49.20886343498101,42.66250387487276,54.46962286250307,41.427911537473655,59.191760356114344,52.26795068401414,56.37492651534863,46.35652047078275
由利本荘市,44.49823020660615,52.37414355642576,49.863355330950846,52.401148508503404,46.95191343758369,51.76787599751952,70.36822405746247,49.64791482649748,40.7878767779192,54.36574819109477,44.770692775694975,55.27047731857101,48.73548760836633,54.181215158862614,56.0464083285186,51.243635418841016,37.627397448408985
潟上市,48.5920835415637,48.96672532303751,42.05391829673176,53.665631677244185,45.917615837498744,47.80320715230217,30.05168706652217,42.28432700472525,55.41626571686162,58.90679378849758,44.5254398742653,46.44049609270996,40.87451755437352,42.98863204810761,53.30144646703011,41.96225627772719,51.261137073520935
大仙市,46.145434646449054,53.13382479267612,40.52370112930666,60.38016889589035,50.17930882747849,50.66574786219905,50.88023405025132,51.42533268404925,37.83496350962824,50.82150652121141,33.43930256645889,55.08988817579928,42.82472934801579,53.76312839112259,54.08491746965355,48.911229256794385,33.841475089957854
北秋田市,43.285784033498295,57.090847862753336,45.932789261722355,68.02121501564106,55.753145965615595,50.66501105444189,63.159044343822345,54.649487442294706,43.74149986173197,54.06666008307954,40.52552048715232,48.45721817398884,43.99713461116684,59.75445249085993,47.6715682256118,60.11423928980546,35.31340787336484
にかほ市,45.85131010318884,47.54691744832069,31.103864525071984,57.482285011917654,50.673919283937266,47.302574732196994,47.17372934590004,48.793501714973964,53.868693665364276,58.149431937672894,57.86634762086845,55.26384313109327,46.42794068624475,52.99695695565645,54.742277702778416,53.0766023179974,45.93082737856564
仙北市,47.353267610469274,61.20849111731328,39.56092983207942,59.99517615987744,51.31354947057459,53.991376275938855,61.81943233938103,51.43443295395886,49.095067221049376,39.8834794080602,33.14814254998749,54.447063858590674,41.99090651387414,56.06906016494111,56.38379870427116,55.412678709052756,33.77636089388395
小坂町,48.43004624443788,63.38781237151232,28.600754984823023,60.59627427274744,60.63130134798801,58.40043927332044,23.015607245343976,48.69809511781944,37.27465395885922,48.77939916287593,36.8701472339972,46.06756943885469,50.08443283813633,59.5224180092081,47.69472244638403,51.723678652473595,48.90136560039375
上小阿仁村,46.394856242718724,63.52297447404768,38.76837797519339,72.55559007148307,59.71565820304367,49.942612161277786,58.938103055713896,48.071870033992255,47.18199379407865,42.62362613241793,25.4170307793268,44.492047800401515,35.55223504852121,65.83114940598195,35.116363926413676,43.24844004542531,48.89967828617486
藤里町,42.15021186651299,67.97964886415856,34.07281627979602,69.00465901082555,57.47171764117758,43.001602399896136,55.15643593878558,56.10519207815049,44.50782612603951,42.77519047805771,26.909422576119635,39.94306972056496,33.76069716616475,68.25108571641192,49.5956493410266,41.977876880873424,50.292631072658345
三種町,49.25707418490582,58.42215438656141,32.246208272326484,68.45508860679934,49.5281146026776,57.17933779749102,55.36692872355069,53.42049618953659,43.011069339300626,48.42212502779856,31.321318146525982,52.234312179950635,35.45165773900453,56.02652626644079,60.02893091421634,51.82550896875312,36.187580394877195
八峰町,42.57560740177578,62.39763530930419,26.189990316234695,69.5322904425405,58.060574791424116,59.18614710110397,59.20388510606289,56.06721894781552,46.8702196640057,46.58889094566808,22.932403689285,44.72522972032122,38.01126496510438,60.77188328820235,46.13659381191414,43.21935460566013,38.57912620137125
五城目町,49.41446508136341,50.39270353779018,51.64707681652354,64.47891203472594,58.098936769198005,47.08004517143166,72.58282711006296,51.2945285574122,19.705019402082424,51.24450725275498,45.885568458370486,59.21951889811958,42.058298235250405,60.19665231484205,60.230599807411345,44.42505075694842,48.690669377926596
八郎潟町,52.67272123052593,47.09349833954829,45.47469997665508,51.6906951207668,52.238223869636755,45.55756412758703,23.015607245343976,48.08891660386798,47.66755787798419,59.688466850117216,43.05052519722062,54.533378061615636,43.83226584982793,48.248951502398505,48.598850366277574,41.69828777755543,52.25505644952756
井川町,42.450242730565215,50.686366074741166,34.44511998011366,58.45978955868827,51.20222950305505,61.79145647745903,45.4651910816128,44.83333716424179,47.103980069209896,69.54231774899614,40.41331345038952,49.56769833533696,35.30443819932342,57.15461393382688,56.48509542083472,47.81884858193145,48.0114277574046
大潟村,52.59876116991805,69.57073559812106,38.89372241918867,55.37580505405786,40.984744367727025,44.59183021480574,49.98761771865883,66.79021296596446,53.935261323912144,12.755444866692025,72.36939132617586,31.62131992126893,40.74850671668719,60.8564379689551,68.50940855222707,55.46864505454283,55.11858451832525
美郷町,44.902484211017224,54.29429620737939,34.95107655020811,64.91728350320523,51.03845493278678,43.426293891366946,41.51812072595892,54.270324605975176,45.36359865480358,52.02631244258069,33.69644554170673,50.63441891559221,34.503225446279615,52.76801979136954,56.207948814806215,35.07589857665421,41.49063374018845
羽後町,52.671219027117566,61.17238549849099,34.16704281930429,69.38541425031295,53.653033437910544,53.96321566553633,49.683421211250355,55.050895200600955,31.988068003946836,44.583682338838464,32.23229510199229,50.88139122460218,38.999552609375435,61.39048331682876,53.81525302497614,47.50901975704468,38.53973159817342
東成瀬村,45.1529868353267,57.16357756924653,28.5817091385221,67.39868052073292,56.87676884219989,53.34091303775617,47.392027527244636,62.041755978195276,53.17579926695257,41.74285668523004,17.57524460863978,49.934794204695514,32.4544052846491,58.84164352694262,63.07852934919224,37.31964812315089,36.99656428684068
山形市,48.66038917845244,45.536770054225244,72.65023149154264,30.264662628454158,45.22254518253975,35.99687403915816,39.490063733165606,49.74881880655887,51.957391247923944,64.78833946374151,63.09945934289919,61.287723889943415,62.87022106160533,40.11211998048886,49.86036039350029,55.34032182083665,60.33904768608536
米沢市,49.07367059662208,50.72500359195985,60.27194468502919,37.84227237744382,49.233895552590376,46.17208841294875,40.89729344722641,53.22674175352069,57.13138138076728,62.54919174692577,61.45451273965543,56.551098545359714,55.68589747815953,44.40102471572579,49.19908413232971,56.84645782757454,44.430011872445874
鶴岡市,45.06059827859025,54.303541750804825,56.072467040408924,52.23183458249056,50.44987671807054,51.44358575654838,59.43100670493591,49.38136905000528,46.114939508971766,52.07269930471092,55.63159991583581,55.6640817727045,48.92968814050984,49.528831473777416,59.179423582273586,59.48488876388569,49.43662397224327
酒田市,48.93378394545513,51.231949782815114,45.99880136768545,50.15708182645528,46.28606214262606,42.46084930880443,48.935292436121735,56.38839325795756,57.34425204043615,52.66924562268171,56.64549716032632,55.303448552198816,52.68378373318042,48.44692356454773,53.841458816294576,57.03885035804819,53.54602410075243
新庄市,47.242599259955014,49.99487197955828,42.44320472211859,44.65326751360745,46.718292942149134,51.19960757097698,41.997310517625905,49.32014675112866,37.817436036435105,43.208239239931444,46.291556210195125,54.242688305508956,47.528950740140225,48.5713152304947,48.21795362561404,48.04654435050699,45.255454554729965
寒河江市,48.02810561420296,46.50339242191825,45.48330669624469,52.16595846717161,48.08361874601459,40.53793771285596,47.10985876460819,61.614191816617684,59.745566372116976,61.15731945947586,60.51617912681393,57.201052745868665,50.93286543099291,39.141213621836926,51.390600483871054,44.80247491217126,53.93953357478384
上山市,52.616204644536246,47.08972550586891,56.403943610251275,56.188750639314236,52.289867605821385,54.000746342681424,36.42859166051671,54.19801120455868,55.793312425980815,53.02603813572663,57.794375288071144,59.421310672604065,50.142527509764975,38.472730171936156,59.35508056514834,50.39676910740799,48.62525625382442
村山市,43.80046598077534,50.796136173788575,39.65694090029233,61.303920625967834,53.26628561095272,55.72794337332767,26.800068922760794,56.90419316442446,34.272414021448036,55.202189799091215,52.015386585231994,47.58026993607159,45.92609489792611,48.49353820569206,53.900518641530404,39.86683888871689,45.48108377010207
長井市,49.92152148973302,51.67761416444028,47.28688358060006,47.325377769593715,54.10163752450482,57.207921757087945,40.741142296816626,50.38739677348425,37.05106413897622,62.60735163670918,55.675542137682676,55.58305205792951,49.0737553116862,50.66493722663632,53.50183132395164,45.33942240204764,48.38733576408355
天童市,47.91137719771433,43.253802557759784,68.6352438026016,39.281396631759506,41.919759019279965,50.713762549192445,40.67799512712924,54.46521743184136,58.26776549933517,57.469506350069146,62.668305699267265,57.8560307115923,50.86345474295227,43.277142708008334,56.82098744786168,50.70833945257386,58.598724746449335
東根市,45.20421556292449,45.28748746625973,59.23887172258955,41.215897918471,45.888580533663955,50.401405569227485,48.29962950775294,59.98577437889947,65.43967407723969,56.020687468107255,59.47919789582507,57.70027132667099,50.843908134580204,41.62428525548772,56.28442689679789,52.461567321221324,50.788759773919146
尾花沢市,46.609896600366,56.54541349559762,34.68708246621507,73.55265019315202,52.62287293856872,56.28830531993426,48.393345456244134,61.6192304319831,47.34753902350191,41.59779049481682,35.02879898353466,56.311688715758415,40.27400124705686,51.64029560151965,61.992705804145686,52.68513029371585,37.64773548788805
南陽市,47.5283720899829,48.10890596815508,50.05372597207225,52.251854017965485,53.65350753823641,57.530782105546784,47.07917785548188,51.18781246233015,40.55876433845372,58.02358337793048,50.45503195880079,59.88740857563462,51.16241652405735,45.18199332658845,50.60330383806062,46.71176393332644,42.36644971204031
山辺町,50.70692411564058,52.113127931634416,51.151242634512016,63.074999354804206,52.135617117758706,58.42976874440178,54.91178105041688,54.28192734200764,49.184338204350894,66.6101383061534,49.00353726501378,48.215286891568496,45.29123633286453,48.21970911872518,53.546315981080205,37.12797883967694,48.897299098459854
中山町,49.94493185014194,51.17334353135756,36.758211043766416,51.39334033962529,52.59610056152396,43.450720902205866,49.76397601507914,53.30653068479464,23.25692070831846,64.58781321027733,54.87291144820422,54.9481480046242,38.56231954208773,48.15193783345992,59.44631068420904,31.426858752166474,55.9798768512197
河北町,52.490838721799626,45.91646192282609,71.4908975755453,58.478994429126466,46.9286016580164,52.914001604359264,44.76235533101202,59.01989799875468,51.5018286653669,60.7506252548051,52.77346715969261,63.35339226601542,45.35995405416287,43.22150238811813,56.478629099602614,43.559238880945756,50.94783715348743
西川町,45.7716410103225,60.01445194858911,45.70399913220005,80.10413674471124,66.77577037924868,56.05356407131408,52.03835179281944,57.25493932664417,56.3229824166087,60.153527949494524,44.84053220026241,56.8086157752895,44.79479696144359,52.35414760781434,53.860404930648855,51.68898774835961,37.299394890825425
朝日町,50.95387621980524,43.49386986819263,48.46643689303619,71.4444915249345,59.48761663950308,57.324996676607064,67.94577784468228,65.97003750061157,66.05352866577941,43.434874997868555,39.627857389729535,53.94911651914926,41.01809386965943,46.57061807116394,54.30135549211694,49.44414997303799,49.22875038743827
大江町,48.24944493130779,49.453848503589775,35.98175225144786,70.16044480954169,60.18208264926683,50.34628471091261,46.72582607728854,56.56261151682388,51.721019619534204,60.53034676136424,52.29533831548022,57.59747005158634,43.443949407570656,48.99074356450521,56.82848157825438,42.402468432643616,44.520642725116666
大石田町,47.00799012241042,54.30650734880283,34.96344849918811,76.52351362646084,54.43516565516063,43.216053732490835,51.31184936307096,57.365573863893296,53.59374718550658,49.013064857056456,40.5006147399814,53.84398090834628,41.729919465450095,46.780574611618334,58.81514585073951,42.11232906063478,38.445879919646394
金山町,48.2223238073616,65.25784913856829,49.02478577116999,70.50060054935844,52.17846233584695,51.52177059008692,55.26322272911748,57.334212317542764,47.448958871084145,82.38174343097593,35.40967018555506,53.02534389164868,36.185793656851565,55.03522030960514,55.81137488454825,43.045640795614815,46.81380667914879
最上町,43.36593805308743,51.549856809931086,47.48672454932413,77.22528187594153,55.37767240181446,54.87000153026318,31.43058269470556,59.313282615817556,59.55700132039836,30.29778471891574,29.900959985826326,53.39513753374017,35.801374058905985,55.892840532835166,60.06595589346304,58.78679476110461,31.702564551302142
舟形町,47.144873697553585,57.4815861114744,34.331291015803814,77.01029066622873,53.84652791931644,44.966162945109865,75.78543436117411,58.456019251087056,54.85879325806082,45.55274612731082,35.33152238725006,47.37073159029499,36.97844235351207,54.365655297766644,51.1103264447608,43.06338730448274,41.81997070322686
真室川町,45.58401849925616,69.63182828026693,34.55551690270533,74.60808011809202,57.864932511535514,49.54910173195013,60.81189368888423,55.75635071710453,34.56572055185253,81.19757175272241,31.16710319712716,54.935584387789596,38.134272574939324,65.19225674286784,53.89879793617279,43.80055604107127,40.271298820852905
大蔵村,45.88656971648136,54.26431645667458,35.60589813233559,55.803015875549434,51.98662730326794,45.30773086097475,62.74417584809237,54.20206080440189,46.88479377133533,37.90762382873374,34.754458559862215,46.97478011378125,32.692136515427464,48.835391609943734,47.959878815081616,45.723069597169385,43.59150641010607
鮭川村,41.32864807030916,65.62927600281294,29.328044912854907,80.77590201841117,62.7701754880477,49.17459857368859,75.73277649997158,61.031187213259564,49.88018035273261,81.80397405393197,31.36236239431005,49.039166049409786,33.270031845694504,63.178138711718404,49.75527488263975,43.315079910821424,44.048370706795694
戸沢村,45.418419979566345,51.70158582212533,30.77396237026204,78.08252774204067,55.102617645522315,57.75925416649946,55.91851170774535,56.02900863053145,57.98457183911218,81.30230069535486,24.595998552821342,52.952240592170455,33.782231176926565,54.29689739459076,52.22576245838155,45.6169156226553,27.5571912237396
高畠町,49.43723873565363,54.07337705728945,42.917075651694496,52.97803106334544,49.60221566426683,46.76035132383117,44.27139056383489,52.72613779164761,52.92828821430295,56.988721835538215,49.138016526441454,52.92019314662307,42.79913225008375,44.73031476467461,52.27312803882159,45.36129197651228,52.53960793658807
川西町,53.484123548812555,52.79058110489995,57.36807105969739,70.50980928923003,48.54622656397741,57.26899294412291,53.359513879560836,59.853288557094444,43.95875976596113,55.36919368374823,43.6183369156179,66.21088624564466,42.13153345733601,42.46446427161146,55.950408409475315,50.15260999694604,38.60187527081445
小国町,48.88782422389765,55.948785240729606,32.985149609840505,66.38738858663733,56.408422807050684,58.934540220945486,42.52221381812814,55.80353997442913,61.64104723914712,63.993235357113996,38.88979443343343,54.06157414344832,50.180388022676205,49.272284997040515,44.74363881912338,63.008452550527316,39.94713821863232
白鷹町,53.490035159653985,55.65842645394685,39.974178141499465,62.3767961607695,58.60799039941558,51.69726541306381,34.82053078122301,50.4149378432988,58.79650987281833,56.50964332226906,45.26145512144894,55.00325519458195,43.77440511704563,46.62228722101342,49.13133037112116,49.6410259612422,51.487063622112764
飯豊町,54.11139961936993,56.786855530230405,41.4883268574036,74.94737320652199,59.09555893680491,58.34441028734708,38.78273909176667,60.4945506018225,57.67869159653228,61.23132716471855,39.97236380986479,57.419752560507575,40.66155389127914,52.24874927992863,62.42594051616146,46.793398498955256,37.453360044347754
三川町,52.27594795954376,59.74999419738699,52.43157984074056,63.624637242931456,49.772575867735526,43.17851966186593,39.8933859070298,56.528058552636786,22.241973743609893,54.49227714135396,49.89242647787443,49.144949230530095,52.098515230178656,45.02745534229146,53.88958049195086,31.88096295940401,46.31966562675313
庄内町,49.86941585807672,60.15675410479052,50.95344129708934,51.637413695652704,49.375466211001964,46.20101698576354,48.27780445416351,48.59731153554871,55.3712228278458,48.90115055325899,53.492249021525495,52.848382389119884,41.42142584723823,46.513988438147265,50.58516830956224,41.93927295401572,52.02633983829416
遊佐町,47.21069624158428,56.2175399458986,48.38754833187786,69.86174969900809,55.698803831973365,48.53791328118342,38.27801569533748,63.94321150212639,63.71489500123325,53.220754479768296,55.72485792551478,51.21420505585497,41.55688286044275,54.86081814650588,51.23743406304463,48.59109159965894,48.99984511758807
福島市,47.88810761416441,43.98233008335511,61.31665943602709,33.108484206377994,45.16923171021035,41.788804461597,77.35363720167958,41.873397335255945,48.42761206878435,61.6782627957423,61.5954554340814,57.902809685382486,57.81085980426157,45.93167951499855,44.15495730544913,55.037517751586776,54.33451981091659
会津若松市,49.61728188001935,47.471421478052285,63.27893654677218,29.690004157543193,38.97686459771524,37.45055010037065,61.75196638066176,41.5143053364912,32.13768078820818,52.47213664633155,57.20995646839215,55.22141448401231,54.38133665245585,45.05648428162377,47.57340809662033,46.68863189918805,51.44017039786826
郡山市,47.88377976896968,39.7644464423759,58.510722575375375,26.866234194831424,42.430356669218874,41.64382462960937,70.39613349871983,43.987040412718855,57.92920307743091,59.924270670864786,61.707577488361366,55.55800851998984,57.52914447145257,48.0227221804119,46.244360924995156,56.07159929003337,59.26582924232255
いわき市,47.81870355510257,44.42642360703838,36.382022150249256,37.86505310337646,46.285173211311,47.40739530717862,73.08370659205316,48.21256367411066,56.472233358035176,56.67523402591827,55.29954866771727,52.89495761102495,53.000243466837226,51.47386260513518,46.8766311515032,53.53863950455439,52.71349955884674
白河市,50.0439434108314,45.85766363496573,59.37844599175822,40.21311907240932,44.75654547377182,43.3560052270103,77.12499783692067,42.9539146751414,42.072290876615234,57.71568565899848,56.87655271658119,54.613115456328245,51.69913191794063,50.11628032091351,60.262654141224445,47.118239789660144,46.53367579582421
須賀川市,48.86107864112569,47.16580171084432,29.82862629148696,41.17853625223206,47.744465854440556,42.087650770101035,67.08819898525968,45.4165304751221,47.11896347278498,54.7214725847992,56.839125784744596,52.28596839158237,44.84301065034909,49.41549374217866,53.519506942122504,45.14592725639973,47.34942397457565
喜多方市,48.407644504074824,51.4231969221281,58.38845325209508,52.825436866298084,50.928502974785395,56.05638190531914,48.87541965355364,51.94357158322086,45.94880760877794,48.745420344209734,50.161843398970454,52.27184986277125,47.445600978991294,54.91599940071199,48.767899189587354,50.710366041000924,40.94557891644588
相馬市,48.94683350650384,48.47884660703253,46.2979681144024,44.88686124468741,50.819693205434916,59.21059438995703,66.20457793534047,54.14251342717245,51.25114580815545,49.85023450348442,43.62465138935563,50.325652553690695,46.5473428003354,58.25532682994644,50.39715279064191,51.50497573703534,46.58350400328051
二本松市,50.48613206880801,51.7441362129224,61.81295568237082,50.22503564218387,49.754973754029585,47.93077972839921,79.46663697496766,47.54416910840825,39.94795585565417,57.64134720213945,54.312239856515006,55.13356244097495,45.573165160833284,52.12327433407851,61.48049915092304,48.68995996537804,48.61053257743325
田村市,44.88157941537006,48.47302227689676,53.801758973136636,61.684075272895555,54.70001046343923,50.66918492911001,72.12109501866678,52.30448907951365,40.824735075743604,43.93632971398137,42.090333674511534,51.477981201157355,40.68037336420829,58.81307640555428,57.08315671813661,45.417274647610604,45.307594224862164
南相馬市,46.60951947744706,47.09293420435293,45.65630987563404,44.976952842493525,47.270412150123704,56.67058570774136,81.5396753446459,44.294911537402555,47.001571962583675,51.35512925258966,53.336484712473386,54.502054762210925,43.31977679379038,50.555197099102834,49.37814394117013,44.60245539349298,51.130402793695396
伊達市,47.959135824710025,53.352978004691764,43.39200708848124,55.903221503457814,50.28951482749301,40.98552874366433,78.55673047903325,54.85754485170483,52.46994744857418,52.611626670664435,55.67290199039867,49.05711396208091,44.37654510624097,51.7651884585672,56.828569716031105,44.407590118739606,45.1021900687138
本宮市,49.8237318928244,48.62373246400198,51.54728874129552,45.869925894897825,47.22824583620236,44.582689691413805,66.75921188458574,50.18620292241267,56.12655113521776,69.30392530226923,60.43680962183875,53.40364689374473,46.99157435305226,49.944749802994494,60.30113844087599,47.19602820199947,43.50139193136779
桑折町,51.65833265708009,47.027726840686405,50.76504067365559,55.93573689972029,54.23439161723205,40.557557922244584,83.001037971141,51.203784843395084,43.89796953646188,56.05497859060349,58.921998621242835,43.73684740863807,46.59860756384093,50.53601130065547,52.31188594280513,39.419699283270376,53.45486543664934
国見町,60.181456909684286,50.253443075061476,72.11063353524314,61.96634721057316,46.41716522508612,47.76165397850367,81.78250802775112,53.55737126089374,61.64722956310007,46.89901472330254,52.62240753380907,52.12135085428598,43.86936036633157,54.471487601092484,63.815294368988795,53.20841440566723,54.781633077765335
川俣町,52.89092590158884,48.718636739399,39.260405924188724,59.02318432067328,51.06736272527142,45.17566689843427,78.35162605785541,49.77185126170799,52.35045959299376,53.181405803230085,47.79799310425833,51.940393331581284,44.63978912607701,53.81959062217207,52.22231593873566,42.72324169067059,45.58785541982911
大玉村,52.82512365841213,56.04253551332382,45.077834637405964,58.246706161093044,50.097596272378475,22.45039159889287,80.21824867864422,45.450489202551005,46.62080616387834,62.89489875184597,55.31903541493403,40.793830470435616,38.45331411062344,50.004758254366486,53.16703101860685,30.615409946967176,49.80498414457561
鏡石町,49.409138651336306,49.771779209782274,39.14090744466451,35.7879480852793,47.403653898836176,53.715183241536224,69.28703842820948,41.0464288472581,60.34303104685495,53.603787042087724,59.6017239864828,47.10306591616207,42.70643578457611,52.49375307357563,54.1136127339586,44.55062185044906,50.85030307504588
天栄村,59.06889194158757,52.782334186763144,30.492950007877596,75.26085377416626,49.968368465008005,36.3968536007963,67.44357647486297,58.152279085074596,34.708381540908505,49.692758644350526,32.73337274610271,42.15981170471695,38.79203814945536,65.67475724366794,64.60165326708281,33.97780267316562,45.02468897594871
下郷町,47.19898656083458,52.898855886207386,43.43268372543862,71.02211706404468,54.83701225366649,45.411890625689125,69.58932378244114,62.91990669603473,53.28914816357665,34.69279029417133,27.45226969938598,47.41764034578924,35.19033269068799,54.253143173494166,54.40191713418909,49.697318010720146,42.30619008258377
檜枝岐村,40.41844351560272,41.566691015069715,23.470892445976883,73.67556659404144,57.751526733321576,70.10386468933625,62.3912792738184,75.91610948325561,66.43286835866263,24.76768389624467,25.43307226251379,36.52514025827765,36.6710638448863,57.081048436188794,63.941153570275034,66.64946337064339,53.25393012064392
只見町,48.36140007402908,56.68628638429686,43.79056535142961,73.89410529762186,65.50349996232295,48.60451723362861,72.28895427085111,60.12326410087143,58.310567421169665,44.64849548323324,25.98485068809729,48.727648865899134,43.31102430857559,69.18879651541977,53.36181722231591,57.25029757737568,39.70826813703385
南会津町,44.34922312040463,55.20703845071312,57.46247947105327,65.80261284141109,54.72568771056893,47.68634307486443,68.58875861598092,58.048881029531074,52.87878226460931,44.11924764242235,28.48019630120878,48.08244221606956,43.32933153906574,54.27521098676746,46.79991734040893,52.14284305640498,41.48547470237717
北塩原村,37.43684984588059,44.50591545170215,32.51067821063604,69.74975671688144,50.20087464307166,64.40707032452991,44.368318581637816,61.522643850780234,55.541689063476774,31.752147431315052,33.303846295091674,39.582805858823,39.08559728617939,46.05092024001039,56.97159544286763,50.65843385683135,52.69989443055135
西会津町,42.101607609763825,50.63765073038547,28.394798874143323,74.72424362171381,57.285585916041526,57.774343647959256,82.20588683110252,60.201987326121554,43.811770931757316,38.648917645987424,38.68436895220327,51.91218312929728,36.93685499276464,60.42438525568164,52.91443563254212,45.970161935078586,45.13358632499824
磐梯町,46.831968847350154,45.709748722364374,54.11222783996044,62.17209885953308,57.35668182112816,42.60266373166361,31.902536011824843,54.11778007929682,67.20001397188935,53.07208935417954,51.47369400723824,53.51396194732161,44.69055210627011,53.0362688274858,62.528986741638136,55.11691199250899,42.8673771949322
